ACCTTYPE,SF,X,Y
Residential,1394,-104.8420465,40.41533562
Residential,4000,-104.7672683,40.41489278
Residential,800,-104.7656076,40.41489932
Residential,1468,-104.6977616,40.41445459
Residential,2055,-104.6985254,40.41444646
Residential,1064,-104.7003569,40.41442853
Residential,6604,-104.772042,40.41487057
Residential,996,-104.7014195,40.41456135
Residential,996,-104.7711438,40.41490355
Residential,2823,-104.7730625,40.41501192
Residential,2064,-104.7472118,40.41465316
Residential,2589,-104.7462081,40.41478948
Residential,3703,-104.7459317,40.41467493
Residential,1389,-104.7703094,40.41503753
Residential,1264,-104.7696773,40.41506224
Residential,1599,-104.7692897,40.41506852
Residential,1389,-104.7666637,40.41504074
Residential,1112,-104.7686844,40.41504121
Residential,1296,-104.8420723,40.41550794
Residential,1096,-104.7677105,40.41507265
Residential,862,-104.7683291,40.41506982
Residential,2101,-104.7672746,40.41507017
Residential,2052,-104.7476603,40.41487277
Residential,1856,-104.766244,40.41504477
Residential,8050,-104.7465709,40.41474196
Residential,6080,-104.7465709,40.41474196
Residential,6080,-104.7465709,40.41474196
Residential,5299,-104.7465709,40.41474196
Residential,5299,-104.7465709,40.41474196
Residential,5100,-104.7465709,40.41474196
Residential,5000,-104.7465709,40.41474196
Residential,5000,-104.7465709,40.41474196
Residential,4624,-104.7465709,40.41474196
Residential,4272,-104.7465709,40.41474196
Residential,4272,-104.7465709,40.41474196
Residential,4272,-104.7465709,40.41474196
Residential,3900,-104.7465709,40.41474196
Residential,3900,-104.7465709,40.41474196
Residential,1278,-104.7465709,40.41474196
Residential,1122,-104.7465709,40.41474196
Residential,824,-104.7465709,40.41474196
Residential,200,-104.7465709,40.41474196
Residential,200,-104.7465709,40.41474196
Residential,200,-104.7465709,40.41474196
Residential,200,-104.7465709,40.41474196
Residential,200,-104.7465709,40.41474196
Residential,200,-104.7465709,40.41474196
Residential,853,-105.0309599,40.00092145
Residential,720,-104.6978118,40.41463985
Residential,3600,-104.6985354,40.41465241
Residential,724,-104.6995919,40.41465742
Residential,1920,-104.7003443,40.41465339
Residential,864,-104.7723706,40.4150882
Residential,1078,-104.7014303,40.41469868
Residential,1006,-105.0231297,40.01218377
Commercial,1472,-104.6939488,40.41405686
Residential,1168,-104.6939488,40.41405686
Residential,1199,-104.764556,40.41433595
Commercial,960,-104.7617355,40.41425794
Commercial,928,-104.6968522,40.41413753
Commercial,1441,-104.697117,40.41398686
Commercial,1627,-104.6783682,40.41396013
Commercial,875,-104.683446,40.41404397
Residential,875,-104.6951653,40.41407889
Residential,875,-104.6953528,40.41400584
Residential,1128,-104.6958201,40.41426101
Residential,1477,-104.6894919,40.41396487
Residential,960,-104.6420704,40.41355903
Commercial,988,-104.6416605,40.41350506
Commercial,988,-104.6930007,40.41397772
Commercial,2537,-104.6931478,40.41397666
Residential,2592,-104.7189234,40.41365541
Residential,1606,-104.7003812,40.41412445
Commercial,1433,-104.6917472,40.41394972
Residential,875,-104.6817004,40.41398316
Residential,2560,-104.6949106,40.41420744
Commercial,982,-104.6878207,40.41396723
Residential,1923,-104.6888083,40.41409996
Commercial,1026,-104.687055,40.41396978
Residential,1724,-104.6806439,40.41386154
Residential,1747,-104.7619714,40.41448514
Residential,1136,-104.6782803,40.41415481
Residential,1026,-104.6895017,40.41418949
Residential,704,-104.7652109,40.41455348
Residential,1341,-104.6876506,40.41423024
Residential,946,-104.6879826,40.41398475
Residential,17600,-104.6881519,40.41398212
Commercial,800,-104.6967032,40.4142564
Commercial,704,-104.6935664,40.41397649
Commercial,1216,-104.6934634,40.41397313
Residential,2766,-104.6933344,40.4139639
Commercial,808,-104.6822672,40.41415931
Residential,1680,-104.6942312,40.41423531
Residential,1168,-104.6923865,40.41425797
Residential,784,-104.7624875,40.41453089
Residential,875,-104.694213,40.41439919
Residential,990,-104.694896,40.41438272
Residential,2432,-104.6883247,40.41399173
Residential,694,-104.68854,40.41398752
Commercial,2478,-104.6888292,40.41423165
Residential,2078,-104.6803876,40.4142217
Residential,2623,-104.6870381,40.41423125
Residential,1006,-104.6816491,40.41423
Industrial,2623,-104.7644494,40.41461922
Residential,1202,-104.6782701,40.41435205
Commercial,1276,-104.6894954,40.41429736
Commercial,1441,-104.68971,40.41402474
Commercial,1592,-104.6913214,40.41411718
Commercial,1450,-104.691462,40.41419394
Residential,953,-104.6919014,40.41415172
Residential,1632,-104.692363,40.41434752
Residential,1064,-104.7612661,40.41465884
Residential,2622,-104.6966917,40.41439167
Residential,3600,-104.6822689,40.4143126
Residential,990,-104.6834103,40.4143224
Residential,1456,-104.7438778,40.41460517
Residential,788,-104.6876288,40.41442475
Agricultural,1476,-104.6888472,40.41436377
Residential,988,-104.6274129,40.41355698
Residential,1664,-104.6929745,40.41443823
Residential,2766,-104.6804793,40.41433092
Residential,1031,-104.6816419,40.4143344
Residential,921,-104.6894957,40.41448333
Commercial,1031,-104.6931503,40.41421801
Residential,1036,-104.6912474,40.4145005
Residential,1550,-104.6924242,40.41450488
Residential,1193,-104.7421461,40.41468078
Commercial,1871,-104.6942052,40.41452473
Residential,496,-104.6841543,40.41442857
Residential,68129,-104.69669,40.41453082
Residential,3223,-104.6888269,40.4144745
Residential,2400,-104.6783307,40.4144884
Residential,816,-104.682267,40.41447099
Residential,1680,-104.6930244,40.41456011
Residential,1006,-104.7619364,40.41485456
Residential,1633,-104.7651681,40.41488892
Residential,875,-104.7508911,40.41492061
Commercial,1460,-104.6948917,40.41453641
Residential,2316,-104.7744246,40.41468062
Residential,1419,-104.7503027,40.41491059
Residential,2678,-104.7499798,40.41491145
Residential,440,-104.6586782,40.41394592
Residential,3166,-104.7494565,40.41493249
Commercial,1780,-104.6869912,40.41446249
Residential,2204,-104.6804173,40.41452394
Commercial,674,-104.6816095,40.41453113
Residential,1535,-104.6912683,40.41463409
Residential,1026,-104.751194,40.41492689
Residential,2249,-104.7644435,40.41495403
Residential,960,-104.7623738,40.41488156
Residential,816,-104.6930515,40.41466071
Residential,680,-104.6935318,40.4145756
Residential,1748,-104.6966859,40.41466805
Residential,1040,-104.6877216,40.41475569
Residential,3213,-104.688838,40.41459514
Residential,1072,-104.6816126,40.41467258
Residential,872,-104.7709829,40.41509982
Residential,1822,-104.6959811,40.41465881
Residential,1200,-104.6948652,40.41466777
Residential,1852,-104.695967,40.41479642
Residential,1830,-104.6840589,40.41458361
Residential,2064,-104.7612718,40.41503579
Residential,1750,-104.7508944,40.41507138
Residential,1856,-104.7503041,40.41506946
Residential,440,-104.7500255,40.41509813
Residential,3213,-104.7494931,40.41507251
Residential,1286,-104.6869878,40.41466959
Residential,2000,-104.7409027,40.41490694
Residential,2298,-104.7317571,40.41496179
Residential,1200,-104.7313021,40.41497053
Residential,1540,-104.7656265,40.4151247
Residential,1636,-104.8420415,40.41568539
Residential,2460,-104.7702861,40.41525049
Residential,1551,-104.7297932,40.41496786
Residential,1096,-104.7730189,40.41516621
Residential,988,-104.7696892,40.41526016
Residential,946,-104.6930615,40.41479059
Residential,1560,-104.7692892,40.41526065
Residential,1560,-104.7719786,40.41511194
Residential,1059,-104.7687487,40.41523756
Residential,1296,-104.7014437,40.41483603
Residential,926,-104.7677126,40.41526085
Residential,2623,-104.6888383,40.41477327
Residential,1320,-104.6816229,40.41488838
Residential,813,-104.7666528,40.41523057
Residential,1495,-104.7683138,40.41527176
Residential,1010,-104.7513161,40.41512715
Residential,1368,-104.770818,40.41524382
Residential,875,-104.6941864,40.41486752
Residential,825,-104.6948511,40.41480683
Residential,2673,-104.6959604,40.41493173
Residential,1663,-104.7672348,40.41526302
Residential,2823,-104.6840573,40.41473379
Residential,2116,-104.7474478,40.4151018
Residential,2122,-104.7722816,40.41523705
Residential,1117,-104.7717059,40.41524173
Residential,1830,-104.7650134,40.41517412
Residential,1670,-104.762835,40.41515609
Residential,520,-104.7661745,40.41525058
Residential,720,-104.6985377,40.4148831
Residential,950,-104.6995421,40.41486106
Residential,1231,-104.7003439,40.41489358
Residential,1108,-104.6977616,40.41487411
Residential,2542,-104.7509304,40.41521638
Residential,1579,-104.7503041,40.41522317
Residential,2160,-104.750035,40.41520003
Residential,2268,-104.7494582,40.41521456
Residential,1056,-104.6869759,40.41480291
Residential,1216,-104.6930798,40.41490929
Residential,1540,-104.7715156,40.41539437
Residential,960,-104.8420344,40.41583025
Residential,12000,-104.731772,40.41512569
Residential,660,-104.7313267,40.41515342
Residential,2400,-104.7014421,40.41497137
Residential,1926,-104.6876951,40.41488346
Residential,2344,-104.7307511,40.41515587
Residential,480,-104.7307511,40.41515587
Residential,1296,-104.7303587,40.41512678
Residential,3039,-104.7702953,40.41545794
Residential,2502,-104.7297902,40.41517532
Residential,2468,-104.7696763,40.41544649
Residential,824,-104.6941938,40.41498779
Residential,1664,-104.6959812,40.41507103
Residential,1257,-104.769299,40.41542806
Residential,1008,-104.7440685,40.41511453
Residential,1870,-104.7687207,40.41543332
Residential,2060,-104.7619049,40.41532961
Residential,1445,-104.7438524,40.41519541
Residential,1760,-104.7613112,40.41535135
Residential,1551,-104.772148,40.41539514
Residential,3223,-104.7709025,40.41544112
Residential,2214,-104.6816038,40.41500708
Residential,384,-104.7654728,40.41536299
Residential,880,-104.6923828,40.4150479
Residential,1458,-104.7518453,40.41532535
Residential,1346,-104.7513207,40.41536389
Residential,1756,-104.7509339,40.41536498
Residential,948,-104.7665872,40.41540766
Residential,2316,-104.7683249,40.41546567
Residential,1262,-104.7502791,40.41538019
Residential,832,-104.7729016,40.4153682
Residential,1856,-104.7676627,40.41545701
Residential,1788,-104.7500837,40.41536472
Residential,960,-104.7661172,40.41543806
Residential,1728,-104.6930482,40.41505014
Residential,1315,-104.7672053,40.41545646
Commercial,720,-104.7406239,40.41499099
Residential,1520,-104.6987527,40.41505043
Residential,972,-104.6995696,40.41506713
Residential,2016,-104.7003641,40.41508435
Residential,1400,-104.701453,40.41510488
Residential,1053,-104.6877034,40.41502459
Residential,896,-104.683407,40.41498575
Residential,1736,-104.6888252,40.41503862
Residential,1402,-104.6948801,40.41508917
Residential,2275,-104.695977,40.41521543
Residential,600,-104.731764,40.41530788
Residential,12000,-104.7719669,40.41550242
Residential,900,-104.7313414,40.41531669
Residential,450,-104.7307879,40.4153565
Residential,1026,-104.7303205,40.41534407
Residential,2064,-104.6816088,40.41512474
Residential,1684,-104.7494158,40.41537176
Residential,879,-104.768724,40.41561361
Residential,2002,-104.6923089,40.41518083
Residential,1010,-104.7297976,40.41533836
Residential,1227,-104.7728151,40.41557762
Residential,2402,-104.7717412,40.41557055
Residential,1746,-104.7418091,40.41539046
Residential,2803,-104.7702853,40.41562178
Residential,4400,-104.7420321,40.41540312
Residential,786,-104.7714798,40.41564247
Residential,1102,-104.6930989,40.41518584
Residential,1237,-104.7708315,40.41562592
Residential,1788,-104.7696633,40.41564643
Residential,1828,-104.7664901,40.41560941
Residential,2962,-104.741115,40.41538499
Residential,1368,-104.7014388,40.41524395
Residential,2173,-104.6877017,40.41516374
Industrial,2023,-104.6887686,40.41517739
Commercial,1422,-104.6808911,40.4151577
Residential,2463,-104.6832737,40.41514302
Residential,1116,-104.6895764,40.41542143
Residential,3824,-104.6897534,40.41541695
Residential,2071,-104.7003273,40.4152435
Residential,1296,-104.7433648,40.41549042
Residential,1324,-104.7675991,40.41564477
Residential,1611,-104.7682988,40.41567357
Residential,988,-104.6948586,40.41522056
Residential,1245,-104.6955257,40.4154708
Residential,400,-104.7659955,40.41560877
Residential,1471,-104.7647198,40.41557814
Residential,1600,-104.744979,40.41548713
Residential,2229,-104.761931,40.41565755
Commercial,1284,-104.7439972,40.41549877
Commercial,1450,-104.690483,40.41545817
Residential,1769,-104.6905847,40.41535471
Commercial,984,-104.740889,40.41545766
Residential,768,-104.6912277,40.41547755
Residential,954,-104.6914129,40.41544643
Residential,1697,-104.6917433,40.41545521
Residential,2040,-104.7613253,40.41567508
Residential,576,-104.7313059,40.41549854
Residential,2638,-104.7307884,40.41549733
Residential,432,-104.7317631,40.4155026
Residential,1747,-104.7302979,40.41550465
Commercial,768,-104.6840346,40.41516619
Residential,1490,-104.6930682,40.41542201
Residential,1728,-104.6935039,40.4154441
Residential,2508,-104.7297505,40.41553044
Residential,724,-104.7670909,40.41564896
Residential,680,-104.6991609,40.41545298
Residential,1040,-104.6993439,40.41544494
Residential,5328,-104.7005722,40.41545909
Residential,2800,-104.6973333,40.41545094
Commercial,772,-104.6976826,40.4154358
Residential,2280,-104.6985457,40.4152587
Industrial,2507,-104.7003288,40.41545143
Residential,1199,-104.6803923,40.41539934
Residential,1479,-104.6816024,40.41525705
Residential,1026,-104.7675135,40.41582437
Residential,3840,-104.6815927,40.41539301
Residential,328,-104.7669885,40.41580889
Residential,2556,-104.7682221,40.41587016
Residential,860,-104.7441441,40.41570662
Residential,896,-104.6942214,40.41544369
Residential,1544,-104.6939835,40.41546446
Commercial,892,-104.6937593,40.41542257
Residential,940,-104.6985121,40.41547581
Residential,2700,-104.7009885,40.41547926
Residential,692,-104.7014369,40.41539079
Residential,1026,-104.6876904,40.41529901
Residential,1090,-104.6822528,40.41526799
Residential,1884,-104.7407441,40.41561497
Residential,792,-104.7413075,40.41559878
Residential,694,-104.6919353,40.41541271
Residential,2026,-104.6924211,40.41542181
Residential,1782,-104.6959771,40.41536008
Residential,1368,-104.7523244,40.41552453
Residential,988,-104.7663643,40.41577871
Residential,1252,-104.6957046,40.41546899
Residential,1247,-104.6959854,40.41549595
Residential,832,-104.7434529,40.41565481
Residential,864,-104.6988845,40.41545548
Residential,4160,-104.6995708,40.41545549
Residential,781,-104.7007454,40.41546601
Residential,800,-104.7014354,40.41551862
Residential,1187,-104.7307634,40.41569686
Residential,1187,-104.6883874,40.41544305
Residential,1187,-104.6885324,40.41543834
Residential,1323,-104.6887232,40.4154168
Residential,1111,-104.6822626,40.41540884
Commercial,1874,-104.684463,40.41541941
Residential,1680,-104.684732,40.41529325
Residential,4472,-104.7687696,40.4158873
Residential,1072,-104.8438227,40.41638151
Residential,832,-104.77233,40.41587326
Residential,1548,-104.7644663,40.41586744
Residential,1433,-104.7411271,40.41573735
Residential,1232,-104.7618984,40.41586698
Residential,2374,-104.7317815,40.41569278
Residential,2494,-104.7456159,40.41586135
Residential,824,-104.7421596,40.41586181
Residential,1293,-104.7668685,40.41598991
Residential,1324,-104.7685365,40.41602744
Residential,1877,-104.768056,40.41605698
Residential,2204,-104.9061152,40.53349864
Residential,1611,-104.6782978,40.41463335
Residential,1053,-104.6822656,40.41459237
Residential,16048,-104.6834419,40.41457599
Residential,10296,-104.6515716,40.41396548
Residential,598,-104.6505872,40.41404792
Residential,4000,-104.7293306,40.41498418
Residential,2174,-104.7287739,40.41498958
Residential,2640,-104.7283195,40.41498485
Residential,86827,-104.7278091,40.41497306
Residential,408,-104.7273598,40.41496674
Residential,1720,-104.7263803,40.41497709
Residential,2000,-104.7258092,40.41501288
Commercial,3223,-104.6967516,40.41480576
Residential,1056,-104.6967516,40.41480576
Residential,1824,-104.678314,40.41479711
Residential,1026,-104.682248,40.41471189
Residential,1560,-104.6834236,40.41475012
Residential,1571,-104.7251233,40.41497313
Residential,2000,-104.7245611,40.41499641
Residential,2000,-104.7233296,40.41498358
Residential,1634,-104.6966875,40.41495019
Residential,875,-104.6822462,40.41486322
Residential,598,-104.6834128,40.41488202
Residential,6378,-104.7293052,40.4151893
Residential,2069,-104.7287763,40.41516232
Residential,2582,-104.7226497,40.41499762
Residential,86827,-104.7283317,40.41517472
Residential,576,-104.7273617,40.41517887
Residential,1673,-104.7258441,40.41518041
Residential,1500,-104.7251316,40.41516639
Residential,1132,-104.7268095,40.4151615
Commercial,1026,-104.7263922,40.41519457
Residential,2712,-104.6784723,40.41499223
Residential,1561,-104.7278034,40.41519354
Residential,1090,-104.724555,40.41517036
Residential,384,-104.7233406,40.41517423
Residential,2828,-104.6966786,40.41507517
Residential,2520,-104.7432784,40.41531747
Residential,1624,-104.7323063,40.41533333
Residential,1541,-104.7406943,40.41578827
Residential,1394,-104.7612474,40.4159601
Residential,1377,-104.7674219,40.41599105
Residential,2136,-104.7435531,40.41583836
Residential,2354,-104.7251398,40.41533663
Residential,1960,-104.7293246,40.41536338
Residential,1132,-104.7283337,40.41537347
Residential,86827,-104.7258586,40.41536885
Residential,2108,-104.727364,40.41535093
Residential,1265,-104.7268338,40.41537184
Commercial,16800,-104.7422754,40.41538697
Residential,1499,-104.7059344,40.41547285
Residential,1057,-104.722633,40.41531505
Residential,1755,-104.6966686,40.41528744
Residential,1746,-104.7245527,40.41536344
Residential,240,-104.7425922,40.41543687
Residential,1252,-104.7264015,40.41542758
Residential,3048,-104.7233303,40.41537398
Residential,1458,-104.7278027,40.41540965
Residential,2397,-104.7513777,40.41559306
Residential,1198,-104.6894204,40.41524138
Residential,1753,-104.7427884,40.41551352
Residential,2529,-104.7323563,40.41552516
Residential,600,-104.7251205,40.41551622
Residential,1578,-104.6966839,40.41547181
Residential,1200,-104.6969338,40.41548086
Residential,1132,-104.6971305,40.41546703
Residential,2746,-104.725821,40.41554169
Residential,2496,-104.7293011,40.4155869
Residential,1500,-104.7283266,40.41556688
Residential,1970,-104.7429721,40.41559114
Residential,6000,-104.6782577,40.41538005
Residential,5126,-104.727359,40.41558
Residential,240,-104.7268073,40.41558865
Residential,4497,-104.7263957,40.41562922
Residential,3050,-104.7323798,40.41567684
Residential,1511,-104.7277866,40.41563663
Residential,1080,-104.7251439,40.41567322
Agricultural,1456,-104.7312869,40.41567665
Residential,954,-104.7302819,40.41571578
Residential,936,-104.7431212,40.41577039
Residential,2862,-104.7297684,40.41571517
Residential,2768,-104.7258737,40.41575516
Residential,1629,-104.7287508,40.41574511
Residential,1643,-104.7245614,40.41573461
Residential,1495,-104.7225288,40.41565721
Residential,1200,-104.7512617,40.41585746
Residential,1666,-104.7292805,40.41574785
Residential,1512,-104.7282951,40.41574258
Residential,3200,-104.7167512,40.41575516
Residential,104,-104.7178339,40.41577681
Residential,1567,-104.7324238,40.41582163
Residential,9800,-104.7173666,40.41578421
Residential,1696,-104.7266901,40.41575956
Residential,4177,-104.7161971,40.41576169
Residential,2033,-104.7251321,40.41585095
Residential,864,-104.7424312,40.41588454
Residential,2285,-104.7307146,40.41586811
Residential,1550,-104.7409985,40.41586751
Residential,796,-104.7730983,40.41594376
Residential,1010,-104.7272686,40.4157917
Residential,1984,-104.7728906,40.41612632
Residential,996,-104.7442668,40.41591888
Residential,1736,-104.7725347,40.41609446
Residential,1442,-104.7626558,40.41606819
Residential,2112,-104.7312931,40.41587888
Residential,2934,-104.7649935,40.41608085
Residential,2374,-104.7297168,40.41592438
Residential,1288,-104.7432249,40.41594487
Residential,2094,-104.7276979,40.41584781
Residential,200,-104.7450023,40.41599463
Residential,1188,-104.7189584,40.41583143
Residential,1447,-104.7162103,40.41606148
Residential,240,-104.718384,40.41580541
Residential,1953,-104.7302768,40.41589426
Residential,1553,-104.742597,40.41595404
Residential,128,-104.7245564,40.41591655
Residential,1470,-104.7318878,40.41589396
Residential,1673,-104.7636555,40.41600514
Residential,1132,-104.7224007,40.41583321
Residential,1456,-104.7258977,40.41593983
Residential,1084,-104.7693191,40.4161393
Residential,1925,-104.7406116,40.41599599
Residential,1892,-104.7286982,40.41593111
Residential,2128,-104.7673163,40.41614185
Residential,5703,-104.7167529,40.41593233
Residential,1740,-104.7324869,40.41596197
Residential,1389,-104.7684041,40.41618309
Residential,3188,-104.7679269,40.41622738
Residential,1308,-104.7292267,40.41597438
Residential,11794,-104.7173219,40.41592167
Residential,1399,-104.7282229,40.41593427
Residential,1611,-104.7622966,40.41609958
Residential,1478,-104.761952,40.41618677
Residential,2285,-104.7408899,40.41604411
Residential,88677,-104.7475814,40.41595882
Residential,2742,-104.72643,40.41588278
Residential,2268,-104.7251428,40.41602501
Residential,2272,-104.730727,40.41604935
Residential,952,-104.7443922,40.41607858
Residential,1463,-104.7690917,40.41624741
Residential,1318,-104.7630266,40.41622068
Residential,1114,-104.7613246,40.4162118
Residential,7680,-104.7183691,40.41603062
Residential,1582,-104.7271106,40.41599156
Residential,57776,-104.7296817,40.4160826
Residential,3203,-104.7056813,40.41597163
Residential,2354,-104.7062228,40.4159844
Residential,200,-104.7427061,40.41613275
Residential,1098,-104.7189658,40.41605093
Residential,11180,-104.7325909,40.41608763
Residential,11180,-104.6973569,40.41594716
Residential,1800,-104.6977909,40.41591306
Residential,2432,-104.7009654,40.41598262
Residential,3000,-104.7011271,40.41599517
Residential,1551,-104.7014148,40.41596284
Residential,1877,-104.724564,40.41607822
Residential,2746,-104.6883324,40.41585656
Residential,1169,-104.6885032,40.41585966
Residential,1132,-104.6948733,40.41593798
Residential,15137,-104.7493834,40.41730597
Residential,10560,-104.7493834,40.41730597
Residential,7960,-104.7493834,40.41730597
Residential,7079,-104.7493834,40.41730597
Residential,6038,-104.7493834,40.41730597
Residential,5762,-104.7493834,40.41730597
Residential,3834,-104.7493834,40.41730597
Residential,3620,-104.7493834,40.41730597
Residential,3620,-104.7493834,40.41730597
Residential,3556,-104.7493834,40.41730597
Residential,3314,-104.7493834,40.41730597
Residential,3302,-104.7493834,40.41730597
Residential,3089,-104.7493834,40.41730597
Residential,3060,-104.7493834,40.41730597
Residential,3052,-104.7493834,40.41730597
Residential,2832,-104.7493834,40.41730597
Residential,2812,-104.7493834,40.41730597
Residential,2781,-104.7493834,40.41730597
Residential,2774,-104.7493834,40.41730597
Residential,2753,-104.7493834,40.41730597
Residential,2703,-104.7493834,40.41730597
Residential,2645,-104.7493834,40.41730597
Residential,2628,-104.7493834,40.41730597
Residential,2617,-104.7493834,40.41730597
Residential,2594,-104.7493834,40.41730597
Residential,2579,-104.7493834,40.41730597
Residential,2554,-104.7493834,40.41730597
Residential,2542,-104.7493834,40.41730597
Residential,2542,-104.7493834,40.41730597
Residential,2542,-104.7493834,40.41730597
Residential,2525,-104.7493834,40.41730597
Residential,2492,-104.7493834,40.41730597
Residential,2316,-104.7493834,40.41730597
Residential,2311,-104.7493834,40.41730597
Residential,2304,-104.7493834,40.41730597
Residential,2290,-104.7493834,40.41730597
Residential,2284,-104.7493834,40.41730597
Residential,2246,-104.7493834,40.41730597
Residential,2195,-104.7493834,40.41730597
Residential,2194,-104.7493834,40.41730597
Residential,2163,-104.7493834,40.41730597
Residential,2100,-104.7493834,40.41730597
Residential,2064,-104.7493834,40.41730597
Residential,1969,-104.7493834,40.41730597
Residential,1933,-104.7493834,40.41730597
Residential,1877,-104.7493834,40.41730597
Residential,1877,-104.7493834,40.41730597
Residential,1861,-104.7493834,40.41730597
Residential,1861,-104.7493834,40.41730597
Residential,1856,-104.7493834,40.41730597
Residential,1743,-104.7493834,40.41730597
Residential,1654,-104.7493834,40.41730597
Residential,1557,-104.7493834,40.41730597
Residential,1471,-104.7493834,40.41730597
Residential,1440,-104.7493834,40.41730597
Residential,1422,-104.7493834,40.41730597
Residential,892,-104.7493834,40.41730597
Residential,660,-104.7493834,40.41730597
Residential,560,-104.7493834,40.41730597
Residential,1910,-104.7501177,40.41570592
Residential,240,-104.722265,40.4159931
Residential,960,-104.7698265,40.41634171
Residential,3900,-104.7275952,40.41605161
Residential,2000,-104.7302252,40.41610119
Residential,1780,-104.7167621,40.41610661
Residential,2450,-104.684016,40.4158424
Residential,190,-104.7312719,40.41607561
Residential,4116,-104.7319281,40.41608296
Residential,2500,-104.7682842,40.41636758
Residential,1132,-104.728629,40.4161083
Residential,2036,-104.7259503,40.41614095
Residential,660,-104.7635056,40.41631627
Residential,2374,-104.7666399,40.41636126
Residential,1428,-104.7437805,40.41620399
Residential,2516,-104.7162221,40.41625022
Residential,240,-104.7405591,40.41618928
Residential,1072,-104.7701387,40.41639075
Residential,1740,-104.7312077,40.42769006
Residential,560,-104.7636837,40.42799727
Residential,392,-104.7011095,40.42755177
Residential,1260,-104.7560958,40.42796798
Residential,1064,-104.7473686,40.42790273
Residential,2308,-104.6982714,40.42752988
Residential,1202,-104.7282441,40.42784879
Residential,1704,-104.7374806,40.42796434
Residential,1216,-104.7477538,40.42796679
Residential,1226,-104.7384842,40.42795444
Residential,1816,-104.7389364,40.42796879
Residential,191552,-104.7374211,40.42811866
Residential,851,-104.7378731,40.42794659
Residential,828,-104.7394999,40.42800299
Residential,1296,-104.7250975,40.42787893
Residential,624,-104.7399479,40.42799535
Residential,1288,-104.6858532,40.42742359
Residential,1271,-104.7467089,40.42799531
Residential,1504,-104.7584521,40.42807976
Residential,1786,-104.7369551,40.42812844
Residential,1705,-104.7364535,40.42810862
Residential,4080,-104.7463033,40.4280289
Residential,1818,-104.731095,40.42789836
Residential,2096,-104.7457031,40.42805479
Residential,1742,-104.7636573,40.42818835
Residential,1165,-104.7282879,40.42800961
Residential,352,-104.7288173,40.42802361
Residential,928,-104.6975403,40.42755036
Residential,683,-104.6982935,40.42781844
Residential,3514,-104.8041213,40.08522792
Residential,1225,-104.8041213,40.08522792
Residential,960,-104.698693,40.4275293
Residential,1883,-104.7004936,40.42756636
Residential,1883,-104.7006453,40.42756473
Residential,1244,-104.7009669,40.42754036
Residential,1260,-104.7065757,40.42756007
Residential,560,-104.7067352,40.42757395
Residential,1116,-104.7069348,40.42756596
Residential,1264,-104.7071197,40.42757586
Residential,1600,-104.7072939,40.42757462
Residential,1693,-104.6939907,40.42762147
Industrial,1152,-104.695273,40.42754437
Industrial,1353,-104.6916809,40.42790946
Residential,2204,-104.685636,40.42744579
Residential,1148,-104.7560234,40.42817615
Residential,1000,-104.7384807,40.42812831
Residential,1351,-104.7251261,40.42806075
Residential,191552,-104.738893,40.42815638
Residential,851,-104.7378889,40.42814929
Residential,1296,-104.7394808,40.42817642
Residential,1738,-104.7399408,40.4281976
Residential,1024,-104.7467155,40.42822091
Residential,17280,-104.7314327,40.42809972
Residential,1728,-104.769462,40.42842552
Residential,1785,-104.7462815,40.42824872
Residential,1573,-104.7364496,40.4282872
Residential,1008,-104.7369356,40.42830577
Residential,2079,-104.7288557,40.42817815
Residential,1467,-104.7282716,40.42818417
Residential,1937,-104.7636324,40.42837945
Residential,3875,-104.698281,40.42805313
Residential,1085,-104.7002059,40.42806749
Residential,1040,-104.7584073,40.42835615
Residential,2041,-104.6958709,40.42804168
Residential,9841,-104.725095,40.4282193
Residential,898,-104.7384772,40.42830052
Residential,1224,-104.7388822,40.42833204
Residential,3200,-104.7456369,40.42832978
Residential,120,-104.7013222,40.42812223
Residential,1620,-104.6976639,40.42806998
Residential,1440,-104.7374151,40.42830438
Residential,7381,-104.6946723,40.42803928
Residential,1950,-104.7378912,40.42832387
Residential,1284,-104.7394664,40.42836831
Residential,1845,-104.739944,40.42837087
Residential,1980,-104.6856254,40.42804717
Residential,1747,-105.04741,40.03620138
Residential,1485,-105.0475771,40.03632245
Residential,1232,-105.0472693,40.03674768
Residential,576,-104.7079826,40.42721118
Residential,2688,-104.7221188,40.42726124
Residential,1092,-104.7231165,40.4273985
Residential,1344,-104.7226259,40.42740236
Residential,1218,-104.7079559,40.42733835
Residential,1489,-104.7083255,40.42735312
Residential,1278,-104.7084809,40.4273602
Residential,1472,-104.7086227,40.42736438
Residential,2376,-104.7089459,40.42734558
Residential,1776,-104.7091444,40.42730265
Residential,1672,-104.7093293,40.42731703
Residential,784,-104.7098405,40.427302
Residential,784,-104.7100462,40.42731612
Residential,816,-104.7102249,40.42726824
Residential,850,-104.7104168,40.42734098
Residential,1017,-104.7105974,40.42734161
Residential,3370,-104.8025316,40.08470791
Residential,1200,-104.8025316,40.08470791
Residential,2028,-104.7025863,40.42733601
Residential,4320,-104.7231177,40.4275668
Residential,1026,-104.7226422,40.42756314
Residential,816,-104.7221149,40.42756866
Residential,1350,-104.7354665,40.42774351
Residential,1726,-104.7358869,40.4277254
Residential,2122,-104.7050741,40.42757301
